event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue,user_id,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce,date
evt_005388,2026-03-30 18:15:00,demo_publisher,site B,sess_000331,page_027,estilo de vida,meio do artigo,banner,computador,BR,1,1,0,0,0.00606,user_000315,redes sociais,0,1,47.4,52.6,1,2026-03-30
evt_005389,2026-04-22 11:47:00,demo_publisher,site A,sess_001499,page_043,entretenimento,topo da página,vídeo,celular,BR,4,3,3,0,0.01164,user_002378,orgânico,0,1,70.4,86.7,1,2026-04-22
evt_005390,2026-03-11 17:56:00,demo_publisher,site B,sess_000012,page_073,estilo de vida,lateral,banner,computador,MX,3,3,1,0,0.02739,user_001748,orgânico,0,1,27.0,47.6,0,2026-03-11
evt_005391,2026-03-10 22:50:00,demo_publisher,site C,sess_000582,page_118,esportes,intersticial,banner,computador,BR,3,2,1,0,0.01829,user_001469,redes sociais,0,1,108.6,46.5,1,2026-03-10
evt_005392,2026-04-18 01:36:00,demo_publisher,site B,sess_000350,page_138,estilo de vida,intersticial,vídeo,celular,MX,3,0,0,0,0.00187,user_000655,redes sociais,1,1,58.7,61.9,1,2026-04-18
evt_005393,2026-04-19 04:18:00,demo_publisher,site A,sess_000248,page_102,notícias,lateral,banner,celular,BR,6,6,4,0,0.01637,user_000450,newsletter,1,1,9.7,68.3,1,2026-04-19
evt_005394,2026-04-02 14:03:00,demo_publisher,site A,sess_001169,page_125,estilo de vida,rodapé fixo,banner,tablet,CL,3,3,2,0,0.01124,user_001400,orgânico,1,1,13.8,40.9,0,2026-04-02
evt_005395,2026-03-02 22:17:00,demo_publisher,site C,sess_001801,page_074,entretenimento,rodapé fixo,nativo,computador,BR,5,4,3,0,0.01385,user_001076,referência,0,1,33.8,64.6,1,2026-03-02
evt_005396,2026-04-26 14:57:00,demo_publisher,site C,sess_001334,page_057,notícias,intersticial,banner,celular,BR,6,5,2,0,0.02013,user_001602,orgânico,1,1,33.6,63.5,0,2026-04-26
evt_005397,2026-03-24 14:21:00,demo_publisher,site B,sess_001708,page_114,tecnologia,rodapé fixo,nativo,computador,AR,4,2,1,0,0.01372,user_000496,direto,0,1,9.0,12.7,0,2026-03-24
evt_005398,2026-04-26 03:49:00,demo_publisher,site A,sess_001183,page_043,tecnologia,rodapé fixo,banner,computador,AR,6,4,3,0,0.01957,user_000695,orgânico,0,1,44.1,52.3,0,2026-04-26
evt_005399,2026-04-22 05:51:00,demo_publisher,site A,sess_000108,page_113,notícias,topo da página,banner,celular,BR,3,3,3,0,0.01037,user_000339,newsletter,0,1,112.5,53.3,0,2026-04-22
evt_005400,2026-04-21 02:08:00,demo_publisher,site A,sess_000692,page_139,tecnologia,topo da página,banner,celular,BR,2,1,1,0,0.00443,user_001274,direto,1,1,18.3,45.6,1,2026-04-21
evt_005401,2026-04-11 07:48:00,demo_publisher,site B,sess_001647,page_055,tecnologia,topo da página,mídia rica,celular,BR,3,3,3,0,0.02302,user_000829,orgânico,1,1,52.8,45.7,0,2026-04-11
evt_005402,2026-04-10 09:28:00,demo_publisher,site A,sess_000089,page_089,finanças,lateral,banner,celular,AR,1,1,0,0,0.01208,user_000671,newsletter,0,1,64.7,75.5,0,2026-04-10
evt_005403,2026-04-01 23:08:00,demo_publisher,site A,sess_000195,page_109,esportes,rodapé fixo,mídia rica,computador,MX,2,1,1,0,0.0,user_001648,orgânico,0,1,99.5,25.9,0,2026-04-01
evt_005404,2026-03-02 11:40:00,demo_publisher,site B,sess_001667,page_109,esportes,intersticial,banner,tablet,MX,2,1,1,0,0.00416,user_001492,newsletter,0,1,38.5,79.5,0,2026-03-02
evt_005405,2026-03-24 06:31:00,demo_publisher,site A,sess_000127,page_029,estilo de vida,rodapé fixo,banner,computador,MX,1,1,0,0,0.00427,user_000630,orgânico,1,1,42.1,55.3,0,2026-03-24
evt_005406,2026-04-13 19:58:00,demo_publisher,site A,sess_001918,page_134,esportes,rodapé fixo,vídeo,celular,BR,1,1,0,0,0.00151,user_002097,orgânico,0,1,103.4,82.7,1,2026-04-13
evt_005407,2026-04-18 17:42:00,demo_publisher,site A,sess_001517,page_070,esportes,meio do artigo,banner,tablet,BR,6,4,3,0,0.02058,user_001031,orgânico,1,1,54.0,45.3,0,2026-04-18
evt_005408,2026-04-03 13:46:00,demo_publisher,site B,sess_001330,page_006,entretenimento,meio do artigo,nativo,celular,CL,6,3,2,0,0.01884,user_001024,direto,1,1,12.9,77.3,0,2026-04-03
evt_005409,2026-04-12 13:45:00,demo_publisher,site A,sess_001073,page_017,tecnologia,lateral,mídia rica,celular,BR,6,4,4,0,0.01859,user_001434,direto,0,1,47.4,68.9,0,2026-04-12
evt_005410,2026-03-02 07:18:00,demo_publisher,site B,sess_000179,page_102,tecnologia,topo da página,vídeo,celular,CL,1,0,0,0,0.0,user_000418,direto,0,1,82.1,22.2,0,2026-03-02
evt_005411,2026-03-29 02:30:00,demo_publisher,site A,sess_000829,page_060,entretenimento,rodapé fixo,nativo,computador,BR,6,6,3,0,0.01543,user_001260,orgânico,0,1,19.3,54.2,0,2026-03-29
evt_005412,2026-03-31 11:07:00,demo_publisher,site A,sess_001615,page_016,notícias,lateral,vídeo,celular,BR,3,3,3,0,0.02391,user_001747,redes sociais,1,1,11.1,100.0,0,2026-03-31
evt_005413,2026-04-23 13:10:00,demo_publisher,site C,sess_001807,page_073,esportes,topo da página,banner,celular,BR,3,3,2,0,0.01001,user_000386,redes sociais,0,1,28.8,74.9,1,2026-04-23
evt_005414,2026-03-19 15:54:00,demo_publisher,site A,sess_000894,page_084,estilo de vida,lateral,vídeo,computador,BR,2,2,1,0,0.01331,user_001695,orgânico,0,1,59.4,35.9,0,2026-03-19
evt_005415,2026-03-14 19:07:00,demo_publisher,site B,sess_001678,page_012,finanças,lateral,banner,computador,BR,6,4,3,0,0.02951,user_000117,redes sociais,0,1,91.8,56.6,1,2026-03-14
evt_005416,2026-03-22 03:25:00,demo_publisher,site A,sess_001553,page_049,notícias,rodapé fixo,banner,computador,US,6,5,5,0,0.02034,user_001810,redes sociais,1,1,37.6,74.6,0,2026-03-22
evt_005417,2026-03-11 05:21:00,demo_publisher,site B,sess_000116,page_065,tecnologia,rodapé fixo,nativo,computador,BR,5,5,3,0,0.04948,user_000107,redes sociais,0,1,103.4,64.8,0,2026-03-11
evt_005418,2026-04-03 12:07:00,demo_publisher,site A,sess_001240,page_109,notícias,topo da página,banner,tablet,BR,1,1,1,0,0.00629,user_000526,direto,0,1,50.8,27.7,0,2026-04-03
evt_005419,2026-04-08 13:38:00,demo_publisher,site A,sess_001232,page_091,estilo de vida,rodapé fixo,vídeo,tablet,BR,3,3,3,0,0.01487,user_001051,orgânico,1,1,76.5,22.8,1,2026-04-08
evt_005420,2026-04-18 01:36:00,demo_publisher,site B,sess_001086,page_013,estilo de vida,topo da página,banner,celular,BR,2,2,0,0,0.00333,user_001844,referência,0,1,98.1,72.2,1,2026-04-18
evt_005421,2026-04-28 07:40:00,demo_publisher,site C,sess_001544,page_086,estilo de vida,meio do artigo,banner,computador,BR,6,4,3,1,0.02318,user_002156,referência,0,1,31.5,52.4,0,2026-04-28
evt_005422,2026-03-05 09:59:00,demo_publisher,site A,sess_001779,page_126,esportes,meio do artigo,nativo,computador,BR,4,2,1,0,0.01963,user_001407,direto,0,1,41.3,79.4,0,2026-03-05
evt_005423,2026-03-15 20:02:00,demo_publisher,site B,sess_001101,page_008,notícias,rodapé fixo,nativo,computador,BR,6,5,4,0,0.01275,user_000394,referência,1,1,71.6,64.8,0,2026-03-15
evt_005424,2026-03-19 01:01:00,demo_publisher,site A,sess_000641,page_138,entretenimento,rodapé fixo,mídia rica,computador,BR,6,4,4,0,0.02746,user_001163,redes sociais,1,1,38.8,41.6,0,2026-03-19
evt_005425,2026-03-15 23:31:00,demo_publisher,site B,sess_001966,page_014,entretenimento,topo da página,banner,celular,BR,4,3,3,0,0.01182,user_002361,newsletter,1,1,51.2,57.2,0,2026-03-15
evt_005426,2026-04-19 15:17:00,demo_publisher,site C,sess_001927,page_087,finanças,lateral,banner,celular,US,2,2,1,0,0.0091,user_000271,orgânico,0,1,20.0,57.5,0,2026-04-19
evt_005427,2026-03-09 08:52:00,demo_publisher,site A,sess_001372,page_049,notícias,rodapé fixo,banner,celular,BR,5,4,4,0,0.02495,user_002147,redes sociais,0,1,76.8,63.8,0,2026-03-09
evt_005428,2026-03-02 18:49:00,demo_publisher,site C,sess_001281,page_102,estilo de vida,intersticial,banner,computador,MX,5,5,1,0,0.01172,user_001157,referência,1,1,61.3,40.0,0,2026-03-02
evt_005429,2026-04-21 15:12:00,demo_publisher,site C,sess_000209,page_118,esportes,topo da página,banner,tablet,BR,5,3,3,0,0.0052,user_000012,referência,1,1,48.8,27.6,0,2026-04-21
evt_005430,2026-04-27 16:35:00,demo_publisher,site C,sess_000803,page_119,notícias,topo da página,vídeo,computador,US,6,4,4,0,0.04586,user_002084,redes sociais,0,1,24.0,54.8,0,2026-04-27
evt_005431,2026-03-14 14:00:00,demo_publisher,site A,sess_000397,page_121,notícias,meio do artigo,banner,computador,BR,4,4,2,0,0.01521,user_000081,referência,1,1,96.1,40.8,0,2026-03-14
evt_005432,2026-03-20 23:18:00,demo_publisher,site B,sess_001030,page_114,notícias,rodapé fixo,mídia rica,computador,BR,5,4,2,0,0.02289,user_001109,direto,1,1,23.4,76.9,1,2026-03-20
evt_005433,2026-03-31 04:34:00,demo_publisher,site A,sess_001652,page_044,esportes,meio do artigo,nativo,computador,BR,3,3,0,0,0.01097,user_000585,orgânico,1,1,119.9,53.2,0,2026-03-31
evt_005434,2026-04-01 13:21:00,demo_publisher,site A,sess_000449,page_065,esportes,meio do artigo,nativo,celular,BR,3,1,1,0,0.00288,user_001752,referência,0,1,14.4,63.2,1,2026-04-01
evt_005435,2026-04-29 10:51:00,demo_publisher,site B,sess_001993,page_100,tecnologia,intersticial,banner,celular,BR,1,0,0,0,0.0,user_000169,redes sociais,0,1,10.9,50.5,0,2026-04-29
evt_005436,2026-03-25 05:58:00,demo_publisher,site B,sess_000259,page_024,finanças,meio do artigo,banner,celular,MX,2,1,1,0,0.00467,user_000274,referência,0,1,64.5,69.2,1,2026-03-25
evt_005437,2026-03-01 17:28:00,demo_publisher,site B,sess_000197,page_081,finanças,lateral,banner,computador,BR,6,5,2,0,0.01815,user_001594,referência,1,1,18.0,78.1,1,2026-03-01
evt_005438,2026-03-26 08:46:00,demo_publisher,site A,sess_001948,page_074,notícias,intersticial,nativo,tablet,BR,2,1,0,0,0.0042,user_002981,orgânico,0,1,42.0,62.8,0,2026-03-26
evt_005439,2026-04-03 09:20:00,demo_publisher,site A,sess_000201,page_137,entretenimento,meio do artigo,nativo,celular,BR,1,1,1,0,0.00517,user_000119,referência,1,1,85.9,25.3,1,2026-04-03
evt_005440,2026-04-01 00:19:00,demo_publisher,site A,sess_001470,page_007,notícias,topo da página,banner,celular,BR,5,5,1,0,0.01619,user_001382,orgânico,1,1,16.8,49.1,1,2026-04-01
evt_005441,2026-03-31 17:41:00,demo_publisher,site C,sess_001527,page_014,esportes,meio do artigo,banner,computador,US,1,1,0,0,0.0,user_002408,referência,0,1,68.2,98.8,0,2026-03-31
evt_005442,2026-04-25 08:34:00,demo_publisher,site C,sess_000660,page_005,estilo de vida,lateral,mídia rica,tablet,BR,3,3,2,0,0.01579,user_000872,direto,1,1,72.5,65.4,0,2026-04-25
evt_005443,2026-04-18 10:43:00,demo_publisher,site A,sess_000129,page_077,tecnologia,topo da página,banner,celular,BR,3,3,1,0,0.01615,user_001479,direto,0,1,65.8,49.0,0,2026-04-18
evt_005444,2026-03-16 02:27:00,demo_publisher,site A,sess_000617,page_077,tecnologia,topo da página,banner,celular,BR,3,3,3,0,0.0143,user_002516,newsletter,0,1,26.3,47.8,0,2026-03-16
evt_005445,2026-03-22 07:36:00,demo_publisher,site A,sess_000138,page_083,finanças,topo da página,banner,computador,BR,3,3,2,0,0.03061,user_002184,redes sociais,0,1,17.5,94.1,0,2026-03-22
evt_005446,2026-04-10 01:19:00,demo_publisher,site B,sess_001344,page_034,esportes,meio do artigo,banner,computador,BR,1,1,1,0,0.00094,user_000880,orgânico,0,1,8.8,68.6,1,2026-04-10
evt_005447,2026-03-25 14:53:00,demo_publisher,site A,sess_001777,page_043,esportes,rodapé fixo,banner,celular,US,2,2,2,0,0.01103,user_002252,redes sociais,1,1,75.0,32.7,0,2026-03-25
evt_005448,2026-03-26 16:53:00,demo_publisher,site B,sess_001994,page_058,estilo de vida,meio do artigo,nativo,computador,BR,4,4,3,0,0.01506,user_002027,direto,0,1,46.8,98.0,0,2026-03-26
evt_005449,2026-03-11 01:49:00,demo_publisher,site C,sess_001601,page_007,esportes,rodapé fixo,nativo,celular,AR,1,1,1,0,0.00532,user_001520,orgânico,1,1,100.9,63.6,1,2026-03-11
evt_005450,2026-03-16 06:17:00,demo_publisher,site B,sess_001549,page_105,esportes,intersticial,nativo,celular,BR,2,1,0,0,0.00317,user_001323,orgânico,0,1,21.3,63.2,1,2026-03-16
evt_005451,2026-04-14 10:46:00,demo_publisher,site B,sess_001763,page_008,notícias,rodapé fixo,banner,celular,BR,6,5,5,0,0.04376,user_002776,redes sociais,0,1,25.2,87.6,0,2026-04-14
evt_005452,2026-04-20 13:49:00,demo_publisher,site B,sess_001539,page_093,entretenimento,lateral,banner,computador,BR,4,2,1,0,0.0094,user_002622,referência,1,1,23.8,61.3,0,2026-04-20
evt_005453,2026-04-17 01:58:00,demo_publisher,site A,sess_001301,page_064,notícias,topo da página,vídeo,tablet,BR,4,3,2,0,0.01515,user_002970,direto,0,1,40.3,66.5,0,2026-04-17
evt_005454,2026-03-19 11:16:00,demo_publisher,site B,sess_001992,page_139,esportes,meio do artigo,banner,computador,BR,4,4,4,0,0.01273,user_002026,referência,0,1,16.8,27.6,0,2026-03-19
evt_005455,2026-03-09 04:47:00,demo_publisher,site B,sess_000645,page_097,entretenimento,topo da página,banner,celular,BR,6,6,4,0,0.01771,user_001078,redes sociais,0,1,28.5,56.2,0,2026-03-09
evt_005456,2026-03-10 13:57:00,demo_publisher,site A,sess_000826,page_067,tecnologia,meio do artigo,banner,celular,BR,1,1,1,0,0.00633,user_000329,newsletter,1,1,46.3,32.7,0,2026-03-10
evt_005457,2026-03-24 14:34:00,demo_publisher,site A,sess_001812,page_098,estilo de vida,intersticial,vídeo,computador,MX,6,5,3,0,0.016,user_000378,direto,0,1,54.9,47.6,1,2026-03-24
evt_005458,2026-04-01 01:34:00,demo_publisher,site B,sess_000622,page_017,estilo de vida,meio do artigo,banner,computador,BR,3,1,0,0,0.0044,user_002853,orgânico,0,1,50.2,63.0,0,2026-04-01
evt_005459,2026-04-23 13:46:00,demo_publisher,site C,sess_000598,page_026,notícias,topo da página,mídia rica,celular,BR,3,2,1,0,0.01382,user_001090,redes sociais,0,1,16.2,13.2,0,2026-04-23
evt_005460,2026-04-23 22:18:00,demo_publisher,site A,sess_000305,page_070,tecnologia,rodapé fixo,banner,celular,BR,2,2,1,0,0.01194,user_000332,newsletter,0,1,51.6,64.5,0,2026-04-23
evt_005461,2026-03-01 03:53:00,demo_publisher,site A,sess_000551,page_120,esportes,intersticial,mídia rica,computador,BR,3,3,1,0,0.0274,user_000670,newsletter,0,1,36.5,74.8,0,2026-03-01
evt_005462,2026-04-12 10:53:00,demo_publisher,site A,sess_001187,page_114,entretenimento,rodapé fixo,banner,computador,BR,4,4,1,0,0.01783,user_000063,redes sociais,0,1,85.6,21.4,0,2026-04-12
evt_005463,2026-03-18 22:12:00,demo_publisher,site A,sess_001772,page_053,esportes,topo da página,vídeo,celular,US,2,1,1,0,0.00508,user_001593,referência,0,1,105.1,44.4,0,2026-03-18
evt_005464,2026-03-12 20:50:00,demo_publisher,site B,sess_000273,page_040,estilo de vida,meio do artigo,banner,computador,AR,3,1,1,0,0.00856,user_001773,referência,0,1,101.1,27.7,0,2026-03-12
evt_005465,2026-04-03 07:15:00,demo_publisher,site A,sess_001361,page_135,estilo de vida,meio do artigo,vídeo,computador,BR,6,5,5,0,0.02103,user_001135,orgânico,0,1,38.5,68.4,1,2026-04-03
evt_005466,2026-03-03 00:50:00,demo_publisher,site A,sess_001532,page_079,notícias,lateral,nativo,celular,AR,5,3,3,0,0.00726,user_002232,redes sociais,1,1,38.1,47.9,0,2026-03-03
evt_005467,2026-03-21 01:05:00,demo_publisher,site C,sess_001791,page_017,esportes,lateral,vídeo,computador,BR,4,4,3,0,0.03258,user_001441,direto,0,1,66.5,80.5,0,2026-03-21
evt_005468,2026-04-03 03:12:00,demo_publisher,site A,sess_001500,page_032,tecnologia,rodapé fixo,vídeo,computador,BR,2,1,1,0,0.00798,user_002879,orgânico,1,1,22.5,31.8,0,2026-04-03
evt_005469,2026-03-17 07:44:00,demo_publisher,site A,sess_000312,page_117,notícias,topo da página,nativo,celular,BR,6,6,4,0,0.01497,user_002289,referência,0,1,58.8,61.9,0,2026-03-17
evt_005470,2026-04-05 14:29:00,demo_publisher,site A,sess_000978,page_125,entretenimento,intersticial,banner,celular,BR,6,4,2,0,0.01613,user_000226,orgânico,0,1,50.0,41.3,1,2026-04-05
evt_005471,2026-03-28 14:27:00,demo_publisher,site B,sess_001904,page_127,esportes,topo da página,banner,celular,BR,6,5,5,1,0.01097,user_000822,redes sociais,1,1,104.6,58.3,0,2026-03-28
evt_005472,2026-04-17 23:08:00,demo_publisher,site C,sess_001816,page_001,estilo de vida,topo da página,mídia rica,computador,MX,5,4,2,0,0.02115,user_002262,orgânico,0,1,45.3,51.4,0,2026-04-17
evt_005473,2026-03-11 21:23:00,demo_publisher,site B,sess_001225,page_115,estilo de vida,rodapé fixo,mídia rica,celular,BR,2,1,1,0,0.005,user_001612,direto,0,1,56.7,72.1,0,2026-03-11
evt_005474,2026-03-04 10:13:00,demo_publisher,site B,sess_001926,page_016,finanças,meio do artigo,banner,computador,BR,3,3,2,0,0.02144,user_002259,orgânico,1,1,89.9,71.8,0,2026-03-04
evt_005475,2026-04-01 18:39:00,demo_publisher,site B,sess_001336,page_113,estilo de vida,meio do artigo,banner,celular,BR,6,5,3,0,0.01747,user_001006,redes sociais,1,1,45.7,81.0,0,2026-04-01
evt_005476,2026-03-16 09:55:00,demo_publisher,site A,sess_000130,page_123,tecnologia,meio do artigo,banner,computador,US,1,1,1,0,0.00629,user_000115,orgânico,0,1,27.2,56.1,0,2026-03-16
evt_005477,2026-04-12 09:38:00,demo_publisher,site C,sess_001828,page_051,estilo de vida,topo da página,banner,computador,MX,5,4,3,0,0.03092,user_002355,orgânico,0,1,67.1,39.7,1,2026-04-12
evt_005478,2026-03-06 14:19:00,demo_publisher,site C,sess_000337,page_027,estilo de vida,topo da página,banner,celular,US,4,2,1,0,0.01172,user_002355,referência,0,1,20.0,70.3,1,2026-03-06
evt_005479,2026-04-04 12:25:00,demo_publisher,site B,sess_000762,page_100,estilo de vida,rodapé fixo,vídeo,computador,BR,3,2,1,0,0.02768,user_001918,orgânico,0,1,53.8,56.5,1,2026-04-04
evt_005480,2026-04-29 09:21:00,demo_publisher,site C,sess_000476,page_010,finanças,topo da página,banner,tablet,BR,1,1,0,0,0.00819,user_001213,orgânico,1,1,28.7,60.7,0,2026-04-29
evt_005481,2026-03-06 14:04:00,demo_publisher,site B,sess_001439,page_081,notícias,intersticial,mídia rica,tablet,BR,6,4,4,0,0.03029,user_000026,orgânico,0,1,11.4,64.8,0,2026-03-06
evt_005482,2026-03-19 02:37:00,demo_publisher,site B,sess_000060,page_047,notícias,rodapé fixo,mídia rica,computador,CL,2,1,1,0,0.00522,user_002183,redes sociais,1,1,64.1,42.8,1,2026-03-19
evt_005483,2026-04-20 15:56:00,demo_publisher,site B,sess_001281,page_060,estilo de vida,rodapé fixo,banner,celular,BR,4,4,2,0,0.00942,user_001980,orgânico,0,1,50.7,93.6,1,2026-04-20
evt_005484,2026-04-02 00:19:00,demo_publisher,site A,sess_001728,page_115,entretenimento,rodapé fixo,banner,celular,BR,4,3,3,0,0.0113,user_002003,redes sociais,0,1,110.7,79.0,1,2026-04-02
evt_005485,2026-03-11 11:58:00,demo_publisher,site B,sess_001575,page_139,notícias,lateral,nativo,computador,US,3,3,1,0,0.00632,user_000511,direto,0,1,13.6,65.3,0,2026-03-11
evt_005486,2026-03-13 18:54:00,demo_publisher,site A,sess_000614,page_056,estilo de vida,meio do artigo,banner,computador,BR,1,1,0,0,0.00506,user_002193,orgânico,0,1,24.7,63.1,0,2026-03-13
evt_005487,2026-04-15 21:19:00,demo_publisher,site C,sess_001793,page_041,esportes,rodapé fixo,vídeo,tablet,BR,1,0,0,0,0.00136,user_002173,orgânico,1,1,98.3,58.8,0,2026-04-15
evt_005488,2026-04-21 15:41:00,demo_publisher,site A,sess_000724,page_116,estilo de vida,meio do artigo,nativo,computador,US,4,3,2,0,0.01145,user_002572,orgânico,1,1,106.6,47.6,0,2026-04-21
evt_005489,2026-03-22 15:12:00,demo_publisher,site B,sess_001360,page_058,tecnologia,topo da página,banner,celular,CL,5,3,3,0,0.01824,user_001702,referência,0,1,73.7,68.1,0,2026-03-22
evt_005490,2026-03-29 10:19:00,demo_publisher,site A,sess_001013,page_028,tecnologia,lateral,mídia rica,celular,US,2,1,1,0,0.00395,user_002194,orgânico,1,1,42.7,49.5,1,2026-03-29
evt_005491,2026-04-16 23:10:00,demo_publisher,site B,sess_000136,page_126,tecnologia,topo da página,banner,computador,BR,5,3,2,0,0.01285,user_001205,direto,0,1,86.5,90.8,0,2026-04-16
evt_005492,2026-03-11 14:46:00,demo_publisher,site B,sess_000006,page_138,tecnologia,lateral,banner,celular,BR,5,3,2,0,0.01016,user_002090,newsletter,0,1,36.4,86.7,1,2026-03-11
evt_005493,2026-03-13 09:01:00,demo_publisher,site C,sess_000367,page_041,notícias,intersticial,mídia rica,tablet,CL,2,2,2,0,0.00837,user_002082,orgânico,0,1,3.8,62.4,1,2026-03-13
evt_005494,2026-04-16 11:10:00,demo_publisher,site C,sess_001869,page_022,finanças,lateral,banner,computador,BR,3,3,2,0,0.00485,user_002338,orgânico,0,1,104.2,84.5,0,2026-04-16
evt_005495,2026-03-12 04:47:00,demo_publisher,site B,sess_001908,page_022,esportes,topo da página,banner,computador,BR,3,2,2,0,0.01922,user_002569,direto,1,1,34.3,27.9,1,2026-03-12
evt_005496,2026-04-16 05:58:00,demo_publisher,site B,sess_000820,page_084,entretenimento,topo da página,banner,computador,MX,4,4,3,0,0.0168,user_000010,newsletter,0,1,186.9,61.3,0,2026-04-16
evt_005497,2026-03-30 19:43:00,demo_publisher,site A,sess_001937,page_044,tecnologia,meio do artigo,banner,celular,BR,1,1,1,0,0.00512,user_002336,orgânico,0,1,17.9,22.9,0,2026-03-30
evt_005498,2026-04-29 09:38:00,demo_publisher,site C,sess_000099,page_087,notícias,topo da página,banner,celular,BR,6,3,3,0,0.01693,user_002377,direto,1,1,101.1,60.1,0,2026-04-29
evt_005499,2026-03-02 23:25:00,demo_publisher,site B,sess_001934,page_106,esportes,meio do artigo,nativo,celular,BR,4,3,0,0,0.00917,user_001636,direto,0,1,54.5,41.9,1,2026-03-02
evt_005500,2026-04-26 18:10:00,demo_publisher,site A,sess_000462,page_001,finanças,rodapé fixo,banner,celular,BR,5,5,4,0,0.01665,user_001559,redes sociais,1,1,91.8,84.1,0,2026-04-26
evt_005501,2026-03-14 12:25:00,demo_publisher,site C,sess_000074,page_120,entretenimento,lateral,nativo,tablet,BR,4,3,2,0,0.01921,user_002168,direto,0,1,26.8,59.6,0,2026-03-14
evt_005502,2026-03-03 02:30:00,demo_publisher,site B,sess_001515,page_005,notícias,lateral,banner,computador,BR,3,2,1,0,0.01225,user_001366,redes sociais,0,1,167.7,50.5,1,2026-03-03
evt_005503,2026-04-13 10:34:00,demo_publisher,site B,sess_000765,page_016,estilo de vida,meio do artigo,banner,celular,CL,6,3,2,0,0.00943,user_001242,newsletter,0,1,145.8,50.9,1,2026-04-13
evt_005504,2026-04-01 22:50:00,demo_publisher,site A,sess_000585,page_101,esportes,topo da página,mídia rica,computador,BR,2,1,0,0,0.00638,user_002410,redes sociais,0,1,35.1,14.1,0,2026-04-01
evt_005505,2026-04-20 05:49:00,demo_publisher,site A,sess_001519,page_087,estilo de vida,lateral,vídeo,computador,BR,1,1,1,0,0.01026,user_002367,redes sociais,1,1,38.0,75.7,1,2026-04-20
evt_005506,2026-03-07 12:01:00,demo_publisher,site B,sess_000666,page_137,estilo de vida,meio do artigo,vídeo,computador,MX,4,2,1,0,0.01877,user_000621,direto,0,1,56.5,85.6,0,2026-03-07
evt_005507,2026-03-05 20:19:00,demo_publisher,site A,sess_001506,page_079,esportes,meio do artigo,banner,computador,BR,1,1,1,0,0.00518,user_002487,orgânico,0,1,23.0,73.6,1,2026-03-05
evt_005508,2026-04-04 00:50:00,demo_publisher,site B,sess_000391,page_058,tecnologia,lateral,nativo,celular,CL,5,4,2,0,0.02737,user_000980,redes sociais,1,1,26.2,48.1,0,2026-04-04
evt_005509,2026-04-22 22:11:00,demo_publisher,site B,sess_000172,page_093,notícias,meio do artigo,vídeo,celular,BR,1,0,0,0,0.0,user_000412,orgânico,1,1,94.4,40.6,1,2026-04-22
evt_005510,2026-03-25 08:17:00,demo_publisher,site A,sess_000650,page_106,tecnologia,topo da página,mídia rica,celular,BR,2,2,1,0,0.01073,user_002635,direto,0,1,3.9,24.5,0,2026-03-25
evt_005511,2026-04-17 20:25:00,demo_publisher,site A,sess_001219,page_094,notícias,meio do artigo,vídeo,computador,BR,6,3,3,0,0.02872,user_000714,redes sociais,0,1,23.7,50.3,1,2026-04-17
evt_005512,2026-04-24 08:56:00,demo_publisher,site C,sess_000450,page_052,estilo de vida,meio do artigo,banner,computador,BR,2,1,1,0,0.00041,user_000609,referência,1,1,128.0,11.8,0,2026-04-24
evt_005513,2026-04-22 04:20:00,demo_publisher,site B,sess_000286,page_134,esportes,lateral,banner,tablet,BR,4,4,1,0,0.02432,user_000810,direto,0,1,115.5,15.3,0,2026-04-22
evt_005514,2026-03-31 12:28:00,demo_publisher,site A,sess_001498,page_042,estilo de vida,topo da página,banner,celular,CL,6,5,1,0,0.02907,user_001475,redes sociais,1,1,43.7,77.3,0,2026-03-31
evt_005515,2026-04-11 21:44:00,demo_publisher,site B,sess_000986,page_049,esportes,rodapé fixo,banner,celular,BR,2,2,2,0,0.00762,user_000499,direto,0,1,9.6,90.0,1,2026-04-11
evt_005516,2026-04-01 12:57:00,demo_publisher,site B,sess_000863,page_039,estilo de vida,meio do artigo,banner,computador,AR,2,2,2,0,0.00811,user_000479,orgânico,0,1,110.0,45.6,0,2026-04-01
evt_005517,2026-04-10 10:46:00,demo_publisher,site A,sess_000480,page_042,notícias,topo da página,banner,computador,BR,1,1,1,0,0.00109,user_001178,orgânico,0,1,31.9,67.4,0,2026-04-10
evt_005518,2026-04-04 00:36:00,demo_publisher,site A,sess_000036,page_030,esportes,topo da página,banner,tablet,BR,5,4,3,0,0.01658,user_000654,orgânico,0,1,82.4,48.1,0,2026-04-04
evt_005519,2026-04-01 12:08:00,demo_publisher,site A,sess_000107,page_081,tecnologia,intersticial,nativo,computador,MX,1,1,0,0,0.00877,user_000579,orgânico,0,1,67.8,81.6,0,2026-04-01
evt_005520,2026-03-27 05:00:00,demo_publisher,site A,sess_001363,page_102,finanças,meio do artigo,nativo,computador,BR,6,4,2,0,0.02356,user_002736,referência,0,1,82.3,70.5,0,2026-03-27
evt_005521,2026-04-09 04:00:00,demo_publisher,site A,sess_000160,page_060,finanças,rodapé fixo,nativo,celular,BR,5,5,5,1,0.0395,user_001787,newsletter,1,1,74.0,78.3,0,2026-04-09
