event_id,timestamp,user_id,session_id,page_id,page_category,device,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce
evt_004969,2026-04-18 22:39:00,user_002321,sess_001767,page_039,finanças,computador,orgânico,1,1,66.2,57.5,1
evt_004970,2026-04-21 07:47:00,user_002084,sess_000521,page_108,tecnologia,tablet,redes sociais,0,1,19.9,28.3,0
evt_004971,2026-03-24 00:00:00,user_002514,sess_001825,page_073,entretenimento,tablet,orgânico,0,1,49.2,52.0,0
evt_004972,2026-04-20 04:23:00,user_001542,sess_001549,page_011,entretenimento,celular,orgânico,0,1,52.7,51.7,0
evt_004973,2026-04-16 08:24:00,user_002825,sess_001761,page_133,notícias,celular,direto,1,1,30.0,49.9,0
evt_004974,2026-04-18 02:01:00,user_002309,sess_001639,page_138,entretenimento,celular,direto,0,1,43.2,30.5,0
evt_004975,2026-04-18 03:53:00,user_000191,sess_000287,page_122,notícias,celular,referência,1,1,82.1,81.4,1
evt_004976,2026-04-04 09:48:00,user_000882,sess_001252,page_067,notícias,celular,orgânico,0,1,48.3,33.7,0
evt_004977,2026-03-07 15:34:00,user_002397,sess_000824,page_033,tecnologia,computador,referência,0,1,92.1,54.4,0
evt_004978,2026-04-25 09:49:00,user_000349,sess_001257,page_002,entretenimento,computador,newsletter,0,1,86.9,54.5,1
evt_004979,2026-04-06 12:28:00,user_002126,sess_001492,page_103,entretenimento,celular,newsletter,0,1,93.9,58.5,0
evt_004980,2026-04-24 01:49:00,user_001022,sess_001002,page_124,tecnologia,computador,orgânico,1,1,50.1,30.2,0
evt_004981,2026-04-27 13:05:00,user_000621,sess_000625,page_015,notícias,celular,redes sociais,0,1,76.2,63.3,0
evt_004982,2026-03-12 05:30:00,user_001620,sess_001832,page_096,notícias,tablet,newsletter,0,1,92.2,43.9,0
evt_004983,2026-03-25 03:04:00,user_002795,sess_001326,page_004,notícias,computador,direto,0,1,70.2,68.5,0
evt_004984,2026-03-12 13:11:00,user_002693,sess_001771,page_108,estilo de vida,celular,orgânico,0,1,101.0,76.0,1
evt_004985,2026-03-04 01:21:00,user_001213,sess_000475,page_004,finanças,celular,referência,0,1,9.5,66.8,0
evt_004986,2026-04-27 23:37:00,user_000012,sess_001676,page_136,notícias,celular,referência,0,1,136.7,46.5,0
evt_004987,2026-04-25 09:33:00,user_002662,sess_000647,page_024,finanças,computador,direto,1,1,61.7,97.9,1
evt_004988,2026-04-25 21:42:00,user_002691,sess_000921,page_056,estilo de vida,computador,redes sociais,0,1,75.8,66.2,0
evt_004989,2026-04-23 00:28:00,user_001815,sess_001720,page_097,tecnologia,tablet,direto,0,1,197.6,42.3,0
evt_004990,2026-04-08 22:14:00,user_001886,sess_000710,page_118,finanças,celular,direto,0,1,98.7,43.1,1
evt_004991,2026-04-01 07:53:00,user_001580,sess_000501,page_051,esportes,celular,orgânico,0,1,33.7,65.5,0
evt_004992,2026-04-29 11:43:00,user_000038,sess_001831,page_137,estilo de vida,computador,direto,0,1,95.1,51.2,1
evt_004993,2026-04-03 03:14:00,user_000479,sess_001928,page_003,estilo de vida,computador,orgânico,0,1,158.2,35.8,0
evt_004994,2026-04-08 13:06:00,user_000431,sess_000622,page_066,esportes,celular,orgânico,0,1,68.5,59.6,1
evt_004995,2026-03-13 16:54:00,user_002743,sess_000613,page_138,notícias,celular,referência,0,1,47.5,32.8,1
evt_004996,2026-04-14 19:15:00,user_000150,sess_000456,page_039,entretenimento,celular,orgânico,0,1,133.2,59.6,1
evt_004997,2026-04-19 04:00:00,user_001670,sess_000048,page_075,tecnologia,celular,orgânico,1,1,71.4,63.3,1
evt_004998,2026-04-10 17:04:00,user_001089,sess_001106,page_062,notícias,computador,referência,1,1,29.3,40.9,0
evt_004999,2026-03-30 21:59:00,user_000019,sess_000510,page_055,estilo de vida,computador,direto,1,1,44.1,64.6,0
evt_005000,2026-03-12 20:55:00,user_002757,sess_001698,page_107,estilo de vida,computador,referência,0,1,68.5,42.6,1
evt_005001,2026-03-03 00:47:00,user_000055,sess_000343,page_073,notícias,computador,orgânico,0,1,13.3,57.1,0
evt_005002,2026-04-07 15:19:00,user_002567,sess_001270,page_100,notícias,computador,redes sociais,0,1,103.3,26.6,1
evt_005003,2026-04-10 23:32:00,user_002333,sess_001014,page_073,entretenimento,celular,orgânico,1,1,31.7,59.5,0
evt_005004,2026-04-16 08:33:00,user_002381,sess_001224,page_139,finanças,computador,orgânico,1,1,54.6,87.0,1
evt_005005,2026-04-27 00:42:00,user_000486,sess_000226,page_066,notícias,celular,orgânico,0,1,104.8,27.7,1
evt_005006,2026-03-30 20:12:00,user_002643,sess_000933,page_111,tecnologia,tablet,redes sociais,0,1,93.0,72.3,0
evt_005007,2026-04-19 17:58:00,user_001796,sess_001252,page_086,finanças,computador,redes sociais,1,1,75.2,54.4,1
evt_005008,2026-04-12 23:27:00,user_001206,sess_000682,page_112,estilo de vida,celular,orgânico,0,1,17.0,75.6,0
evt_005009,2026-03-17 15:09:00,user_002043,sess_001749,page_124,esportes,computador,referência,0,1,73.7,92.4,0
evt_005010,2026-04-20 16:58:00,user_001024,sess_001059,page_032,notícias,computador,newsletter,0,1,32.7,59.5,0
evt_005011,2026-03-04 04:47:00,user_000838,sess_000725,page_042,notícias,computador,orgânico,1,1,37.8,68.7,0
evt_005012,2026-04-05 22:24:00,user_000865,sess_000062,page_042,entretenimento,computador,referência,1,1,86.0,65.2,1
evt_005013,2026-04-26 10:06:00,user_001708,sess_000337,page_068,estilo de vida,celular,redes sociais,1,1,25.7,77.1,0
evt_005014,2026-04-09 12:54:00,user_001803,sess_000953,page_069,tecnologia,celular,redes sociais,0,1,77.3,53.4,0
evt_005015,2026-04-26 05:22:00,user_000721,sess_000800,page_001,notícias,celular,redes sociais,1,1,128.0,71.2,0
evt_005016,2026-03-04 08:52:00,user_000737,sess_001743,page_125,tecnologia,celular,direto,1,1,50.9,43.8,1
evt_005017,2026-04-01 22:40:00,user_002838,sess_001572,page_120,finanças,celular,orgânico,1,1,117.0,88.3,1
evt_005018,2026-04-16 20:04:00,user_001545,sess_000318,page_084,estilo de vida,celular,redes sociais,0,1,47.3,36.7,1
evt_005019,2026-04-08 12:56:00,user_002580,sess_001183,page_043,esportes,celular,orgânico,0,1,35.7,48.5,1
evt_005020,2026-04-22 19:58:00,user_000991,sess_000909,page_115,estilo de vida,celular,orgânico,0,1,38.7,45.1,1
evt_005021,2026-03-28 18:08:00,user_000864,sess_000203,page_038,notícias,computador,redes sociais,0,1,89.2,65.5,1
evt_005022,2026-04-10 22:56:00,user_000848,sess_001332,page_043,notícias,celular,orgânico,0,1,49.5,73.2,0
evt_005023,2026-03-26 04:27:00,user_001586,sess_001074,page_139,tecnologia,celular,direto,0,1,39.8,68.6,0
evt_005024,2026-04-22 07:51:00,user_002337,sess_000175,page_129,notícias,computador,direto,1,1,138.6,47.3,0
evt_005025,2026-03-08 04:00:00,user_001502,sess_000936,page_082,notícias,celular,orgânico,0,1,129.7,87.2,1
evt_005026,2026-03-16 05:55:00,user_000885,sess_001463,page_024,entretenimento,tablet,referência,1,1,52.4,81.3,0
evt_005027,2026-03-06 19:19:00,user_002880,sess_000654,page_018,esportes,tablet,orgânico,1,1,47.6,63.3,1
evt_005028,2026-04-12 03:01:00,user_001717,sess_000714,page_135,estilo de vida,computador,direto,0,1,13.2,45.7,1
evt_005029,2026-03-14 23:08:00,user_001182,sess_000221,page_037,tecnologia,computador,orgânico,0,1,45.3,30.9,1
evt_005030,2026-03-20 00:40:00,user_000030,sess_000409,page_095,tecnologia,computador,orgânico,1,1,12.6,71.9,0
evt_005031,2026-04-20 04:45:00,user_001687,sess_001962,page_050,notícias,celular,referência,0,1,71.2,51.7,1
evt_005032,2026-03-22 14:39:00,user_001863,sess_001241,page_070,estilo de vida,celular,referência,0,1,11.9,77.1,1
evt_005033,2026-03-09 17:59:00,user_002786,sess_000352,page_138,estilo de vida,celular,orgânico,0,1,51.5,78.5,1
evt_005034,2026-03-02 06:11:00,user_000692,sess_000966,page_083,esportes,tablet,orgânico,0,1,54.9,49.1,0
evt_005035,2026-03-14 14:26:00,user_000489,sess_000386,page_060,tecnologia,computador,direto,0,1,64.6,58.2,0
evt_005036,2026-04-24 21:08:00,user_002997,sess_000886,page_058,entretenimento,computador,orgânico,1,1,255.8,57.4,0
evt_005037,2026-04-02 22:00:00,user_001651,sess_000292,page_032,notícias,celular,referência,0,1,12.6,86.9,0
evt_005038,2026-04-29 16:33:00,user_000081,sess_001237,page_078,notícias,computador,orgânico,0,1,144.7,50.6,1
evt_005039,2026-03-13 21:47:00,user_000317,sess_001140,page_080,tecnologia,celular,orgânico,0,1,119.1,71.0,0
evt_005040,2026-03-22 02:07:00,user_001426,sess_001267,page_014,finanças,celular,orgânico,0,1,64.0,67.4,1
evt_005041,2026-03-10 19:01:00,user_001852,sess_000887,page_057,tecnologia,celular,orgânico,1,1,134.8,88.9,1
evt_005042,2026-03-24 21:39:00,user_000731,sess_000572,page_090,notícias,tablet,referência,0,1,133.7,44.7,1
evt_005043,2026-04-03 19:10:00,user_001097,sess_000499,page_008,notícias,computador,direto,1,1,98.7,37.1,0
evt_005044,2026-04-18 11:42:00,user_002209,sess_000431,page_136,estilo de vida,celular,orgânico,0,1,30.5,20.3,1
evt_005045,2026-03-23 02:03:00,user_002902,sess_000859,page_120,entretenimento,tablet,orgânico,1,1,37.4,61.3,1
evt_005046,2026-04-16 07:00:00,user_001473,sess_000903,page_089,notícias,computador,orgânico,0,1,91.0,62.7,0
evt_005047,2026-04-07 13:40:00,user_001246,sess_001347,page_003,tecnologia,celular,redes sociais,0,1,33.5,53.6,0
evt_005048,2026-03-18 12:12:00,user_001084,sess_000105,page_073,esportes,tablet,redes sociais,1,1,26.6,76.1,0
evt_005049,2026-04-24 17:34:00,user_000409,sess_000564,page_125,notícias,computador,orgânico,0,1,75.6,88.4,1
evt_005050,2026-03-27 01:18:00,user_000159,sess_001705,page_004,finanças,computador,direto,0,1,43.9,50.5,0
evt_005051,2026-03-10 01:25:00,user_002502,sess_001830,page_111,esportes,computador,direto,1,1,20.7,53.4,0
evt_005052,2026-04-27 18:17:00,user_000112,sess_001861,page_117,estilo de vida,computador,newsletter,0,1,20.3,24.1,0
evt_005053,2026-04-24 19:20:00,user_002462,sess_000613,page_011,esportes,computador,redes sociais,1,1,117.7,59.2,0
evt_005054,2026-03-03 23:20:00,user_000742,sess_000275,page_033,finanças,computador,orgânico,1,1,139.2,53.2,0
evt_005055,2026-04-24 03:35:00,user_002084,sess_000397,page_101,notícias,computador,orgânico,0,1,16.1,49.4,0
evt_005056,2026-04-26 20:13:00,user_002854,sess_000264,page_127,tecnologia,celular,referência,0,1,86.8,54.9,0
evt_005057,2026-04-19 17:53:00,user_002246,sess_001909,page_108,entretenimento,computador,orgânico,1,1,139.7,67.6,0
evt_005058,2026-03-16 07:11:00,user_002188,sess_001766,page_074,finanças,celular,orgânico,1,1,63.1,60.5,0
evt_005059,2026-04-07 21:03:00,user_000794,sess_001621,page_084,finanças,computador,redes sociais,1,1,8.6,100.0,0
evt_005060,2026-04-02 07:04:00,user_001794,sess_001459,page_073,entretenimento,celular,redes sociais,0,1,51.6,55.6,1
evt_005061,2026-04-07 05:00:00,user_001926,sess_000686,page_081,notícias,computador,redes sociais,1,1,75.6,29.2,0
evt_005062,2026-04-06 23:40:00,user_001276,sess_000951,page_108,tecnologia,computador,direto,0,1,44.4,42.6,0
evt_005063,2026-04-08 08:27:00,user_000115,sess_001683,page_007,estilo de vida,tablet,orgânico,1,1,196.9,69.6,1
evt_005064,2026-03-31 20:09:00,user_002737,sess_001628,page_030,entretenimento,celular,direto,1,1,58.2,70.5,1
evt_005065,2026-04-11 10:18:00,user_000591,sess_001038,page_009,esportes,celular,referência,0,1,118.1,56.9,0
evt_005066,2026-04-01 14:18:00,user_002920,sess_001675,page_111,esportes,celular,orgânico,1,1,54.6,57.0,1
evt_005067,2026-03-01 23:44:00,user_002796,sess_000694,page_102,esportes,celular,orgânico,0,1,127.5,60.8,1
evt_005068,2026-03-03 02:48:00,user_000057,sess_000827,page_008,notícias,computador,newsletter,1,1,23.8,70.3,0
evt_005069,2026-04-27 11:39:00,user_002217,sess_001679,page_015,notícias,celular,orgânico,0,1,22.6,56.3,1
evt_005070,2026-04-24 13:19:00,user_001902,sess_000753,page_037,entretenimento,celular,redes sociais,0,1,13.0,31.9,1
evt_005071,2026-04-05 03:16:00,user_000692,sess_001504,page_034,esportes,tablet,orgânico,0,1,3.0,42.7,1
evt_005072,2026-03-11 11:24:00,user_002438,sess_000907,page_073,notícias,celular,redes sociais,0,1,61.6,45.1,0
evt_005073,2026-04-16 21:18:00,user_000335,sess_000596,page_070,esportes,computador,direto,0,1,22.2,33.3,0
evt_005074,2026-03-09 14:20:00,user_000746,sess_000438,page_050,finanças,celular,direto,1,1,22.0,40.4,0
evt_005075,2026-03-23 15:17:00,user_002846,sess_001213,page_023,estilo de vida,celular,orgânico,1,1,63.9,63.3,1
evt_005076,2026-03-20 18:59:00,user_002228,sess_000959,page_091,notícias,computador,orgânico,0,1,112.9,55.7,0
evt_005077,2026-03-01 17:51:00,user_000337,sess_000739,page_110,tecnologia,celular,redes sociais,0,1,99.3,70.3,1
evt_005078,2026-04-18 10:05:00,user_000433,sess_001486,page_090,tecnologia,computador,orgânico,1,1,16.4,91.4,0
evt_005079,2026-03-31 14:01:00,user_000771,sess_000003,page_113,notícias,computador,direto,0,1,50.6,71.8,1
evt_005080,2026-03-19 23:24:00,user_000212,sess_000185,page_128,tecnologia,celular,redes sociais,1,1,23.0,70.0,0
evt_005081,2026-03-31 10:21:00,user_000548,sess_001923,page_118,esportes,computador,referência,0,1,58.1,27.0,1
evt_005082,2026-03-01 00:00:00,user_001715,sess_001327,page_091,finanças,celular,orgânico,0,1,118.5,76.1,1
evt_005083,2026-03-27 05:15:00,user_000023,sess_001099,page_007,entretenimento,computador,orgânico,1,1,28.8,55.8,0
evt_005084,2026-04-01 04:11:00,user_000863,sess_000030,page_047,entretenimento,computador,direto,1,1,74.3,80.0,0
evt_005085,2026-03-21 09:11:00,user_000943,sess_001197,page_060,esportes,celular,redes sociais,1,1,110.8,31.6,1
evt_005086,2026-04-19 19:44:00,user_002912,sess_000870,page_100,finanças,celular,orgânico,1,1,73.4,82.0,1
evt_005087,2026-03-15 23:44:00,user_002922,sess_001200,page_118,esportes,celular,newsletter,0,1,106.2,44.9,1
evt_005088,2026-03-09 06:28:00,user_002536,sess_000082,page_090,finanças,celular,direto,0,1,62.0,44.5,1
evt_005089,2026-04-01 15:39:00,user_001026,sess_001101,page_051,estilo de vida,celular,redes sociais,1,1,68.1,97.2,1
evt_005090,2026-04-23 05:40:00,user_001582,sess_001156,page_110,notícias,computador,direto,1,1,48.0,58.2,1
evt_005091,2026-03-23 12:24:00,user_001513,sess_000580,page_097,entretenimento,celular,redes sociais,1,1,12.6,54.5,0
evt_005092,2026-03-03 19:08:00,user_002580,sess_000109,page_111,tecnologia,computador,orgânico,1,1,33.4,46.0,0
evt_005093,2026-04-28 04:42:00,user_002238,sess_001943,page_082,notícias,celular,orgânico,0,1,161.4,50.4,1
evt_005094,2026-03-27 15:47:00,user_002719,sess_001419,page_090,tecnologia,celular,redes sociais,0,1,88.2,48.7,0
evt_005095,2026-03-11 09:00:00,user_001653,sess_001243,page_049,tecnologia,computador,redes sociais,1,1,36.0,51.8,0
evt_005096,2026-04-06 22:29:00,user_002757,sess_001534,page_056,esportes,celular,direto,1,1,119.2,53.8,1
evt_005097,2026-03-20 04:19:00,user_002231,sess_001342,page_039,finanças,celular,redes sociais,1,1,70.0,59.6,0
evt_005098,2026-04-26 06:25:00,user_002216,sess_000269,page_036,tecnologia,computador,orgânico,0,1,19.5,35.2,0
evt_005099,2026-03-18 15:18:00,user_001985,sess_000910,page_091,entretenimento,celular,direto,0,1,52.2,56.9,1
evt_005100,2026-04-03 00:11:00,user_001007,sess_001777,page_054,esportes,celular,orgânico,0,1,32.8,62.0,1
evt_005101,2026-04-02 14:21:00,user_001826,sess_000576,page_019,estilo de vida,computador,referência,0,1,42.3,72.1,0
evt_005102,2026-03-15 13:06:00,user_001070,sess_001944,page_005,tecnologia,celular,direto,0,1,92.5,78.3,0
evt_005103,2026-03-30 22:57:00,user_001949,sess_000129,page_120,entretenimento,celular,redes sociais,0,1,9.2,50.1,1
evt_005104,2026-03-07 13:03:00,user_000765,sess_000662,page_061,notícias,computador,redes sociais,1,1,34.0,63.4,0
evt_005105,2026-04-08 14:59:00,user_002397,sess_000701,page_081,finanças,computador,orgânico,0,1,25.2,79.5,0
evt_005106,2026-04-15 11:58:00,user_001714,sess_001235,page_126,entretenimento,celular,direto,1,1,10.2,45.5,0
evt_005107,2026-04-27 00:00:00,user_002130,sess_000353,page_016,notícias,celular,orgânico,1,1,31.3,60.9,1
evt_005108,2026-03-20 13:07:00,user_000666,sess_000459,page_131,finanças,celular,redes sociais,1,1,99.0,71.3,1
evt_005109,2026-03-18 02:43:00,user_002375,sess_001324,page_098,estilo de vida,celular,orgânico,1,1,51.5,20.7,0
evt_005110,2026-04-02 22:17:00,user_002408,sess_000569,page_089,finanças,celular,redes sociais,1,1,18.7,64.5,0
evt_005111,2026-04-11 13:35:00,user_000437,sess_001758,page_060,tecnologia,celular,orgânico,0,1,116.4,59.4,1
evt_005112,2026-04-29 13:08:00,user_001050,sess_001740,page_099,notícias,computador,orgânico,0,1,13.4,42.9,0
evt_005113,2026-03-02 12:03:00,user_002033,sess_000606,page_029,tecnologia,celular,redes sociais,1,1,108.0,75.3,0
evt_005114,2026-03-15 07:09:00,user_002620,sess_001120,page_042,esportes,computador,direto,0,1,53.9,91.5,0
evt_005115,2026-03-16 17:50:00,user_002211,sess_000666,page_134,tecnologia,tablet,orgânico,0,1,51.2,63.8,1
evt_005116,2026-03-16 07:45:00,user_001415,sess_000690,page_039,finanças,computador,redes sociais,0,1,143.3,41.6,0
evt_005117,2026-03-28 19:45:00,user_000900,sess_001341,page_101,notícias,computador,direto,0,1,49.5,52.7,0
evt_005118,2026-04-22 08:59:00,user_002729,sess_000586,page_130,entretenimento,celular,redes sociais,0,1,56.5,38.9,1
evt_005119,2026-03-02 20:37:00,user_002623,sess_000299,page_083,tecnologia,computador,redes sociais,1,1,63.3,97.4,1
evt_005120,2026-04-18 22:48:00,user_002690,sess_000518,page_042,esportes,computador,orgânico,1,1,118.9,46.4,0
evt_005121,2026-04-07 01:26:00,user_000914,sess_001858,page_118,esportes,tablet,orgânico,0,1,62.9,60.6,1
evt_005122,2026-04-06 21:53:00,user_001309,sess_000519,page_115,estilo de vida,celular,orgânico,0,1,35.5,79.0,0
evt_005123,2026-04-10 16:46:00,user_000732,sess_000728,page_076,entretenimento,computador,newsletter,0,1,46.9,40.4,0
evt_005124,2026-03-07 22:11:00,user_002863,sess_001258,page_016,esportes,computador,orgânico,1,1,9.9,42.7,0
evt_005125,2026-04-14 19:17:00,user_002601,sess_000203,page_062,entretenimento,celular,orgânico,0,1,33.6,81.6,0
evt_005126,2026-03-15 21:18:00,user_000520,sess_000537,page_060,esportes,celular,orgânico,0,1,100.0,81.0,1
evt_005127,2026-03-31 23:52:00,user_000741,sess_000350,page_027,tecnologia,computador,direto,0,1,15.9,38.0,1
evt_005128,2026-04-10 14:42:00,user_001656,sess_001848,page_056,esportes,computador,orgânico,0,1,76.2,37.1,1
evt_005129,2026-04-06 05:40:00,user_001247,sess_001865,page_022,notícias,celular,direto,0,1,11.4,68.7,0
evt_005130,2026-03-20 09:17:00,user_001380,sess_001511,page_097,entretenimento,computador,redes sociais,0,1,58.6,68.6,1
evt_005131,2026-03-24 18:20:00,user_001104,sess_000494,page_061,notícias,celular,direto,1,1,78.2,45.9,0
evt_005132,2026-03-29 14:10:00,user_002022,sess_001233,page_102,entretenimento,computador,referência,0,1,55.4,62.9,0
evt_005133,2026-03-03 11:24:00,user_002694,sess_001324,page_064,notícias,celular,redes sociais,0,1,135.3,35.2,0
evt_005134,2026-04-13 13:30:00,user_002751,sess_001738,page_100,esportes,celular,newsletter,1,1,49.9,67.6,1
evt_005135,2026-03-06 23:55:00,user_001366,sess_000313,page_102,entretenimento,computador,newsletter,1,1,45.4,62.2,0
evt_005136,2026-03-28 12:21:00,user_002483,sess_001472,page_023,estilo de vida,celular,orgânico,0,1,57.4,24.3,0
evt_005137,2026-04-09 07:11:00,user_002083,sess_000389,page_062,notícias,computador,redes sociais,0,1,82.4,50.0,0
evt_005138,2026-03-05 19:45:00,user_000591,sess_001137,page_105,estilo de vida,celular,direto,1,1,94.6,51.0,0
evt_005139,2026-04-29 17:35:00,user_002382,sess_001758,page_083,notícias,celular,referência,0,1,82.1,69.9,0
evt_005140,2026-03-23 15:12:00,user_001051,sess_000125,page_031,entretenimento,computador,direto,1,1,192.2,36.8,0
evt_005141,2026-03-01 22:45:00,user_001884,sess_000296,page_116,notícias,celular,direto,0,1,56.6,79.5,0
evt_005142,2026-04-09 12:25:00,user_002162,sess_001626,page_028,finanças,tablet,orgânico,0,1,154.0,66.4,1
evt_005143,2026-04-03 10:55:00,user_002831,sess_000038,page_139,notícias,celular,referência,1,1,35.7,78.3,0
evt_005144,2026-04-08 10:04:00,user_002845,sess_001370,page_099,estilo de vida,computador,orgânico,1,1,48.5,30.0,0
evt_005145,2026-04-15 01:27:00,user_002407,sess_001002,page_045,entretenimento,celular,direto,0,1,79.3,62.9,0
evt_005146,2026-03-29 12:54:00,user_001518,sess_000693,page_028,tecnologia,computador,orgânico,1,1,30.2,60.8,1
evt_005147,2026-04-19 14:33:00,user_001201,sess_001725,page_126,esportes,celular,direto,0,1,47.9,61.5,0
evt_005148,2026-03-23 05:00:00,user_001324,sess_001698,page_073,esportes,computador,direto,0,1,132.8,64.4,1
evt_005149,2026-04-02 17:05:00,user_002852,sess_000652,page_113,notícias,celular,orgânico,1,1,102.8,62.9,1
evt_005150,2026-03-10 12:15:00,user_000615,sess_000009,page_116,entretenimento,celular,direto,1,1,19.7,13.1,0
evt_005151,2026-04-07 04:40:00,user_001574,sess_000257,page_010,notícias,computador,referência,1,1,85.5,90.7,0
evt_005152,2026-03-16 16:41:00,user_002038,sess_000215,page_096,estilo de vida,celular,orgânico,0,1,45.6,44.8,0
evt_005153,2026-04-11 19:17:00,user_000068,sess_001964,page_047,esportes,celular,redes sociais,0,1,13.7,46.1,0
evt_005154,2026-04-18 01:31:00,user_001905,sess_001194,page_127,entretenimento,computador,orgânico,0,1,67.4,59.1,0
evt_005155,2026-04-21 12:54:00,user_000780,sess_001353,page_031,finanças,celular,orgânico,0,1,119.8,75.5,0
evt_005156,2026-04-25 17:52:00,user_000842,sess_000462,page_005,estilo de vida,celular,referência,1,1,164.7,31.5,0
evt_005157,2026-03-08 08:05:00,user_001865,sess_001701,page_093,entretenimento,computador,orgânico,1,1,16.5,28.0,0
evt_005158,2026-03-09 06:42:00,user_000027,sess_001445,page_077,entretenimento,celular,direto,1,1,3.4,87.5,1
evt_005159,2026-04-25 13:42:00,user_000471,sess_001504,page_078,estilo de vida,tablet,orgânico,1,1,106.8,51.0,0
evt_005160,2026-03-23 20:23:00,user_001365,sess_000937,page_037,tecnologia,computador,orgânico,1,1,103.8,63.9,0
evt_005161,2026-03-02 13:27:00,user_001752,sess_001396,page_069,estilo de vida,celular,redes sociais,0,1,47.4,37.6,0
evt_005162,2026-03-18 05:15:00,user_000328,sess_001088,page_135,finanças,celular,orgânico,0,1,99.3,98.2,0
evt_005163,2026-04-20 04:07:00,user_001085,sess_000769,page_107,notícias,computador,referência,0,1,90.9,74.6,0
evt_005164,2026-03-22 07:11:00,user_000923,sess_001189,page_137,tecnologia,celular,orgânico,0,1,44.9,46.8,0
evt_005165,2026-03-05 14:30:00,user_001603,sess_000649,page_047,tecnologia,celular,direto,1,1,34.9,88.6,0
evt_005166,2026-04-13 07:50:00,user_000902,sess_001905,page_121,notícias,celular,direto,0,1,48.3,71.3,1
evt_005167,2026-03-12 16:15:00,user_000006,sess_001434,page_054,esportes,celular,redes sociais,0,1,20.2,74.2,1
evt_005168,2026-03-22 04:02:00,user_001590,sess_001478,page_131,tecnologia,computador,direto,0,1,37.1,75.7,1
evt_005169,2026-03-01 05:36:00,user_002545,sess_001433,page_121,notícias,computador,orgânico,1,1,41.6,50.6,1
evt_005170,2026-04-06 02:52:00,user_001754,sess_000897,page_023,estilo de vida,computador,direto,1,1,87.3,94.1,0
evt_005171,2026-03-27 17:10:00,user_001086,sess_001901,page_136,tecnologia,celular,redes sociais,0,1,20.8,93.1,0
evt_005172,2026-04-22 00:33:00,user_001447,sess_000416,page_085,esportes,tablet,direto,0,1,33.9,93.8,1
evt_005173,2026-03-21 01:28:00,user_000421,sess_001137,page_108,esportes,celular,orgânico,0,1,71.4,11.8,0
evt_005174,2026-03-13 06:37:00,user_000710,sess_000139,page_081,esportes,celular,orgânico,0,1,40.7,58.8,1
evt_005175,2026-03-10 23:01:00,user_001314,sess_000589,page_031,esportes,celular,orgânico,0,1,18.7,65.3,1
evt_005176,2026-03-13 00:13:00,user_001777,sess_001149,page_137,estilo de vida,computador,orgânico,1,1,56.8,51.7,0
evt_005177,2026-03-28 01:34:00,user_001459,sess_000979,page_016,tecnologia,celular,orgânico,1,1,56.6,58.2,1
evt_005178,2026-03-06 05:31:00,user_002888,sess_001882,page_113,tecnologia,computador,orgânico,0,1,140.5,57.4,0
evt_005179,2026-03-25 03:24:00,user_001912,sess_001227,page_030,notícias,computador,orgânico,0,1,10.8,85.0,0
evt_005180,2026-04-21 06:44:00,user_000069,sess_000823,page_110,tecnologia,computador,orgânico,0,1,108.2,82.2,1
evt_005181,2026-04-16 01:25:00,user_001574,sess_000854,page_059,esportes,tablet,orgânico,1,1,25.4,65.0,1
evt_005182,2026-04-08 05:39:00,user_001748,sess_001223,page_033,tecnologia,celular,referência,0,1,137.4,66.9,0
evt_005183,2026-04-23 14:06:00,user_000131,sess_001582,page_033,notícias,computador,newsletter,1,1,81.3,58.7,0
evt_005184,2026-04-16 19:30:00,user_001155,sess_000553,page_045,estilo de vida,tablet,redes sociais,1,1,179.5,98.3,1
evt_005185,2026-04-09 03:41:00,user_002614,sess_001169,page_126,estilo de vida,celular,orgânico,0,1,50.6,65.7,0
evt_005186,2026-04-21 18:49:00,user_001071,sess_001149,page_107,esportes,celular,orgânico,0,1,5.4,93.0,1
evt_005187,2026-03-08 11:09:00,user_001370,sess_000019,page_094,entretenimento,computador,referência,0,1,74.2,77.6,0
evt_005188,2026-04-19 02:17:00,user_000664,sess_001825,page_088,notícias,computador,newsletter,1,1,33.6,69.9,1
evt_005189,2026-03-18 17:21:00,user_000231,sess_001140,page_058,notícias,computador,orgânico,0,1,70.3,27.8,0
evt_005190,2026-04-13 23:36:00,user_000955,sess_000484,page_126,estilo de vida,celular,orgânico,1,1,26.7,82.8,0
evt_005191,2026-04-24 19:10:00,user_002318,sess_001267,page_039,finanças,celular,orgânico,1,1,53.6,31.6,1
evt_005192,2026-03-30 18:16:00,user_002949,sess_001355,page_132,esportes,computador,orgânico,0,1,61.3,54.3,0
evt_005193,2026-03-06 07:46:00,user_001980,sess_001830,page_053,esportes,computador,orgânico,0,1,79.4,30.8,1
evt_005194,2026-03-23 05:07:00,user_002492,sess_000069,page_048,notícias,celular,direto,1,1,53.7,77.7,0
evt_005195,2026-03-25 09:52:00,user_001948,sess_000828,page_067,tecnologia,celular,orgânico,0,1,17.3,50.0,0
evt_005196,2026-04-26 04:53:00,user_001976,sess_000361,page_105,estilo de vida,computador,orgânico,0,1,111.4,71.3,0
evt_005197,2026-04-26 13:12:00,user_001281,sess_001149,page_100,esportes,celular,direto,0,1,16.7,16.2,1
