event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue
evt_005422,2026-03-05 09:59:00,demo_publisher,site A,sess_001779,page_126,esportes,meio do artigo,nativo,computador,BR,4,2,1,0,0.01963
evt_005423,2026-03-15 20:02:00,demo_publisher,site B,sess_001101,page_008,notícias,rodapé fixo,nativo,computador,BR,6,5,4,0,0.01275
evt_005424,2026-03-19 01:01:00,demo_publisher,site A,sess_000641,page_138,entretenimento,rodapé fixo,mídia rica,computador,BR,6,4,4,0,0.02746
evt_005425,2026-03-15 23:31:00,demo_publisher,site B,sess_001966,page_014,entretenimento,topo da página,banner,celular,BR,4,3,3,0,0.01182
evt_005426,2026-04-19 15:17:00,demo_publisher,site C,sess_001927,page_087,finanças,lateral,banner,celular,US,2,2,1,0,0.0091
evt_005427,2026-03-09 08:52:00,demo_publisher,site A,sess_001372,page_049,notícias,rodapé fixo,banner,celular,BR,5,4,4,0,0.02495
evt_005428,2026-03-02 18:49:00,demo_publisher,site C,sess_001281,page_102,estilo de vida,intersticial,banner,computador,MX,5,5,1,0,0.01172
evt_005429,2026-04-21 15:12:00,demo_publisher,site C,sess_000209,page_118,esportes,topo da página,banner,tablet,BR,5,3,3,0,0.0052
evt_005430,2026-04-27 16:35:00,demo_publisher,site C,sess_000803,page_119,notícias,topo da página,vídeo,computador,US,6,4,4,0,0.04586
evt_005431,2026-03-14 14:00:00,demo_publisher,site A,sess_000397,page_121,notícias,meio do artigo,banner,computador,BR,4,4,2,0,0.01521
evt_005432,2026-03-20 23:18:00,demo_publisher,site B,sess_001030,page_114,notícias,rodapé fixo,mídia rica,computador,BR,5,4,2,0,0.02289
evt_005433,2026-03-31 04:34:00,demo_publisher,site A,sess_001652,page_044,esportes,meio do artigo,nativo,computador,BR,3,3,0,0,0.01097
evt_005434,2026-04-01 13:21:00,demo_publisher,site A,sess_000449,page_065,esportes,meio do artigo,nativo,celular,BR,3,1,1,0,0.00288
evt_005435,2026-04-29 10:51:00,demo_publisher,site B,sess_001993,page_100,tecnologia,intersticial,banner,celular,BR,1,0,0,0,0.0
evt_005436,2026-03-25 05:58:00,demo_publisher,site B,sess_000259,page_024,finanças,meio do artigo,banner,celular,MX,2,1,1,0,0.00467
evt_005437,2026-03-01 17:28:00,demo_publisher,site B,sess_000197,page_081,finanças,lateral,banner,computador,BR,6,5,2,0,0.01815
evt_005438,2026-03-26 08:46:00,demo_publisher,site A,sess_001948,page_074,notícias,intersticial,nativo,tablet,BR,2,1,0,0,0.0042
evt_005439,2026-04-03 09:20:00,demo_publisher,site A,sess_000201,page_137,entretenimento,meio do artigo,nativo,celular,BR,1,1,1,0,0.00517
evt_005440,2026-04-01 00:19:00,demo_publisher,site A,sess_001470,page_007,notícias,topo da página,banner,celular,BR,5,5,1,0,0.01619
evt_005441,2026-03-31 17:41:00,demo_publisher,site C,sess_001527,page_014,esportes,meio do artigo,banner,computador,US,1,1,0,0,0.0
evt_005442,2026-04-25 08:34:00,demo_publisher,site C,sess_000660,page_005,estilo de vida,lateral,mídia rica,tablet,BR,3,3,2,0,0.01579
evt_005443,2026-04-18 10:43:00,demo_publisher,site A,sess_000129,page_077,tecnologia,topo da página,banner,celular,BR,3,3,1,0,0.01615
evt_005444,2026-03-16 02:27:00,demo_publisher,site A,sess_000617,page_077,tecnologia,topo da página,banner,celular,BR,3,3,3,0,0.0143
evt_005445,2026-03-22 07:36:00,demo_publisher,site A,sess_000138,page_083,finanças,topo da página,banner,computador,BR,3,3,2,0,0.03061
evt_005446,2026-04-10 01:19:00,demo_publisher,site B,sess_001344,page_034,esportes,meio do artigo,banner,computador,BR,1,1,1,0,0.00094
evt_005447,2026-03-25 14:53:00,demo_publisher,site A,sess_001777,page_043,esportes,rodapé fixo,banner,celular,US,2,2,2,0,0.01103
evt_005448,2026-03-26 16:53:00,demo_publisher,site B,sess_001994,page_058,estilo de vida,meio do artigo,nativo,computador,BR,4,4,3,0,0.01506
evt_005449,2026-03-11 01:49:00,demo_publisher,site C,sess_001601,page_007,esportes,rodapé fixo,nativo,celular,AR,1,1,1,0,0.00532
evt_005450,2026-03-16 06:17:00,demo_publisher,site B,sess_001549,page_105,esportes,intersticial,nativo,celular,BR,2,1,0,0,0.00317
evt_005451,2026-04-14 10:46:00,demo_publisher,site B,sess_001763,page_008,notícias,rodapé fixo,banner,celular,BR,6,5,5,0,0.04376
evt_005452,2026-04-20 13:49:00,demo_publisher,site B,sess_001539,page_093,entretenimento,lateral,banner,computador,BR,4,2,1,0,0.0094
evt_005453,2026-04-17 01:58:00,demo_publisher,site A,sess_001301,page_064,notícias,topo da página,vídeo,tablet,BR,4,3,2,0,0.01515
evt_005454,2026-03-19 11:16:00,demo_publisher,site B,sess_001992,page_139,esportes,meio do artigo,banner,computador,BR,4,4,4,0,0.01273
evt_005455,2026-03-09 04:47:00,demo_publisher,site B,sess_000645,page_097,entretenimento,topo da página,banner,celular,BR,6,6,4,0,0.01771
evt_005456,2026-03-10 13:57:00,demo_publisher,site A,sess_000826,page_067,tecnologia,meio do artigo,banner,celular,BR,1,1,1,0,0.00633
evt_005457,2026-03-24 14:34:00,demo_publisher,site A,sess_001812,page_098,estilo de vida,intersticial,vídeo,computador,MX,6,5,3,0,0.016
evt_005458,2026-04-01 01:34:00,demo_publisher,site B,sess_000622,page_017,estilo de vida,meio do artigo,banner,computador,BR,3,1,0,0,0.0044
evt_005459,2026-04-23 13:46:00,demo_publisher,site C,sess_000598,page_026,notícias,topo da página,mídia rica,celular,BR,3,2,1,0,0.01382
evt_005460,2026-04-23 22:18:00,demo_publisher,site A,sess_000305,page_070,tecnologia,rodapé fixo,banner,celular,BR,2,2,1,0,0.01194
evt_005461,2026-03-01 03:53:00,demo_publisher,site A,sess_000551,page_120,esportes,intersticial,mídia rica,computador,BR,3,3,1,0,0.0274
evt_005462,2026-04-12 10:53:00,demo_publisher,site A,sess_001187,page_114,entretenimento,rodapé fixo,banner,computador,BR,4,4,1,0,0.01783
evt_005463,2026-03-18 22:12:00,demo_publisher,site A,sess_001772,page_053,esportes,topo da página,vídeo,celular,US,2,1,1,0,0.00508
evt_005464,2026-03-12 20:50:00,demo_publisher,site B,sess_000273,page_040,estilo de vida,meio do artigo,banner,computador,AR,3,1,1,0,0.00856
evt_005465,2026-04-03 07:15:00,demo_publisher,site A,sess_001361,page_135,estilo de vida,meio do artigo,vídeo,computador,BR,6,5,5,0,0.02103
evt_005466,2026-03-03 00:50:00,demo_publisher,site A,sess_001532,page_079,notícias,lateral,nativo,celular,AR,5,3,3,0,0.00726
evt_005467,2026-03-21 01:05:00,demo_publisher,site C,sess_001791,page_017,esportes,lateral,vídeo,computador,BR,4,4,3,0,0.03258
evt_005468,2026-04-03 03:12:00,demo_publisher,site A,sess_001500,page_032,tecnologia,rodapé fixo,vídeo,computador,BR,2,1,1,0,0.00798
evt_005469,2026-03-17 07:44:00,demo_publisher,site A,sess_000312,page_117,notícias,topo da página,nativo,celular,BR,6,6,4,0,0.01497
evt_005470,2026-04-05 14:29:00,demo_publisher,site A,sess_000978,page_125,entretenimento,intersticial,banner,celular,BR,6,4,2,0,0.01613
evt_005471,2026-03-28 14:27:00,demo_publisher,site B,sess_001904,page_127,esportes,topo da página,banner,celular,BR,6,5,5,1,0.01097
evt_005472,2026-04-17 23:08:00,demo_publisher,site C,sess_001816,page_001,estilo de vida,topo da página,mídia rica,computador,MX,5,4,2,0,0.02115
evt_005473,2026-03-11 21:23:00,demo_publisher,site B,sess_001225,page_115,estilo de vida,rodapé fixo,mídia rica,celular,BR,2,1,1,0,0.005
evt_005474,2026-03-04 10:13:00,demo_publisher,site B,sess_001926,page_016,finanças,meio do artigo,banner,computador,BR,3,3,2,0,0.02144
evt_005475,2026-04-01 18:39:00,demo_publisher,site B,sess_001336,page_113,estilo de vida,meio do artigo,banner,celular,BR,6,5,3,0,0.01747
evt_005476,2026-03-16 09:55:00,demo_publisher,site A,sess_000130,page_123,tecnologia,meio do artigo,banner,computador,US,1,1,1,0,0.00629
evt_005477,2026-04-12 09:38:00,demo_publisher,site C,sess_001828,page_051,estilo de vida,topo da página,banner,computador,MX,5,4,3,0,0.03092
evt_005478,2026-03-06 14:19:00,demo_publisher,site C,sess_000337,page_027,estilo de vida,topo da página,banner,celular,US,4,2,1,0,0.01172
evt_005479,2026-04-04 12:25:00,demo_publisher,site B,sess_000762,page_100,estilo de vida,rodapé fixo,vídeo,computador,BR,3,2,1,0,0.02768
evt_005480,2026-04-29 09:21:00,demo_publisher,site C,sess_000476,page_010,finanças,topo da página,banner,tablet,BR,1,1,0,0,0.00819
evt_005481,2026-03-06 14:04:00,demo_publisher,site B,sess_001439,page_081,notícias,intersticial,mídia rica,tablet,BR,6,4,4,0,0.03029
evt_005482,2026-03-19 02:37:00,demo_publisher,site B,sess_000060,page_047,notícias,rodapé fixo,mídia rica,computador,CL,2,1,1,0,0.00522
evt_005483,2026-04-20 15:56:00,demo_publisher,site B,sess_001281,page_060,estilo de vida,rodapé fixo,banner,celular,BR,4,4,2,0,0.00942
evt_005484,2026-04-02 00:19:00,demo_publisher,site A,sess_001728,page_115,entretenimento,rodapé fixo,banner,celular,BR,4,3,3,0,0.0113
evt_005485,2026-03-11 11:58:00,demo_publisher,site B,sess_001575,page_139,notícias,lateral,nativo,computador,US,3,3,1,0,0.00632
evt_005486,2026-03-13 18:54:00,demo_publisher,site A,sess_000614,page_056,estilo de vida,meio do artigo,banner,computador,BR,1,1,0,0,0.00506
evt_005487,2026-04-15 21:19:00,demo_publisher,site C,sess_001793,page_041,esportes,rodapé fixo,vídeo,tablet,BR,1,0,0,0,0.00136
evt_005488,2026-04-21 15:41:00,demo_publisher,site A,sess_000724,page_116,estilo de vida,meio do artigo,nativo,computador,US,4,3,2,0,0.01145
evt_005489,2026-03-22 15:12:00,demo_publisher,site B,sess_001360,page_058,tecnologia,topo da página,banner,celular,CL,5,3,3,0,0.01824
evt_005490,2026-03-29 10:19:00,demo_publisher,site A,sess_001013,page_028,tecnologia,lateral,mídia rica,celular,US,2,1,1,0,0.00395
evt_005491,2026-04-16 23:10:00,demo_publisher,site B,sess_000136,page_126,tecnologia,topo da página,banner,computador,BR,5,3,2,0,0.01285
evt_005492,2026-03-11 14:46:00,demo_publisher,site B,sess_000006,page_138,tecnologia,lateral,banner,celular,BR,5,3,2,0,0.01016
evt_005493,2026-03-13 09:01:00,demo_publisher,site C,sess_000367,page_041,notícias,intersticial,mídia rica,tablet,CL,2,2,2,0,0.00837
evt_005494,2026-04-16 11:10:00,demo_publisher,site C,sess_001869,page_022,finanças,lateral,banner,computador,BR,3,3,2,0,0.00485
evt_005495,2026-03-12 04:47:00,demo_publisher,site B,sess_001908,page_022,esportes,topo da página,banner,computador,BR,3,2,2,0,0.01922
evt_005496,2026-04-16 05:58:00,demo_publisher,site B,sess_000820,page_084,entretenimento,topo da página,banner,computador,MX,4,4,3,0,0.0168
evt_005497,2026-03-30 19:43:00,demo_publisher,site A,sess_001937,page_044,tecnologia,meio do artigo,banner,celular,BR,1,1,1,0,0.00512
evt_005498,2026-04-29 09:38:00,demo_publisher,site C,sess_000099,page_087,notícias,topo da página,banner,celular,BR,6,3,3,0,0.01693
evt_005499,2026-03-02 23:25:00,demo_publisher,site B,sess_001934,page_106,esportes,meio do artigo,nativo,celular,BR,4,3,0,0,0.00917
evt_005500,2026-04-26 18:10:00,demo_publisher,site A,sess_000462,page_001,finanças,rodapé fixo,banner,celular,BR,5,5,4,0,0.01665
evt_005501,2026-03-14 12:25:00,demo_publisher,site C,sess_000074,page_120,entretenimento,lateral,nativo,tablet,BR,4,3,2,0,0.01921
evt_005502,2026-03-03 02:30:00,demo_publisher,site B,sess_001515,page_005,notícias,lateral,banner,computador,BR,3,2,1,0,0.01225
evt_005503,2026-04-13 10:34:00,demo_publisher,site B,sess_000765,page_016,estilo de vida,meio do artigo,banner,celular,CL,6,3,2,0,0.00943
evt_005504,2026-04-01 22:50:00,demo_publisher,site A,sess_000585,page_101,esportes,topo da página,mídia rica,computador,BR,2,1,0,0,0.00638
evt_005505,2026-04-20 05:49:00,demo_publisher,site A,sess_001519,page_087,estilo de vida,lateral,vídeo,computador,BR,1,1,1,0,0.01026
evt_005506,2026-03-07 12:01:00,demo_publisher,site B,sess_000666,page_137,estilo de vida,meio do artigo,vídeo,computador,MX,4,2,1,0,0.01877
evt_005507,2026-03-05 20:19:00,demo_publisher,site A,sess_001506,page_079,esportes,meio do artigo,banner,computador,BR,1,1,1,0,0.00518
evt_005508,2026-04-04 00:50:00,demo_publisher,site B,sess_000391,page_058,tecnologia,lateral,nativo,celular,CL,5,4,2,0,0.02737
evt_005509,2026-04-22 22:11:00,demo_publisher,site B,sess_000172,page_093,notícias,meio do artigo,vídeo,celular,BR,1,0,0,0,0.0
evt_005510,2026-03-25 08:17:00,demo_publisher,site A,sess_000650,page_106,tecnologia,topo da página,mídia rica,celular,BR,2,2,1,0,0.01073
evt_005511,2026-04-17 20:25:00,demo_publisher,site A,sess_001219,page_094,notícias,meio do artigo,vídeo,computador,BR,6,3,3,0,0.02872
evt_005512,2026-04-24 08:56:00,demo_publisher,site C,sess_000450,page_052,estilo de vida,meio do artigo,banner,computador,BR,2,1,1,0,0.00041
evt_005513,2026-04-22 04:20:00,demo_publisher,site B,sess_000286,page_134,esportes,lateral,banner,tablet,BR,4,4,1,0,0.02432
evt_005514,2026-03-31 12:28:00,demo_publisher,site A,sess_001498,page_042,estilo de vida,topo da página,banner,celular,CL,6,5,1,0,0.02907
evt_005515,2026-04-11 21:44:00,demo_publisher,site B,sess_000986,page_049,esportes,rodapé fixo,banner,celular,BR,2,2,2,0,0.00762
evt_005516,2026-04-01 12:57:00,demo_publisher,site B,sess_000863,page_039,estilo de vida,meio do artigo,banner,computador,AR,2,2,2,0,0.00811
evt_005517,2026-04-10 10:46:00,demo_publisher,site A,sess_000480,page_042,notícias,topo da página,banner,computador,BR,1,1,1,0,0.00109
evt_005518,2026-04-04 00:36:00,demo_publisher,site A,sess_000036,page_030,esportes,topo da página,banner,tablet,BR,5,4,3,0,0.01658
evt_005519,2026-04-01 12:08:00,demo_publisher,site A,sess_000107,page_081,tecnologia,intersticial,nativo,computador,MX,1,1,0,0,0.00877
evt_005520,2026-03-27 05:00:00,demo_publisher,site A,sess_001363,page_102,finanças,meio do artigo,nativo,computador,BR,6,4,2,0,0.02356
evt_005521,2026-04-09 04:00:00,demo_publisher,site A,sess_000160,page_060,finanças,rodapé fixo,nativo,celular,BR,5,5,5,1,0.0395
evt_005522,2026-04-15 01:34:00,demo_publisher,site C,sess_000494,page_129,estilo de vida,rodapé fixo,banner,tablet,BR,2,2,2,0,0.00684
evt_005523,2026-04-25 03:31:00,demo_publisher,site B,sess_001821,page_066,finanças,meio do artigo,nativo,computador,MX,3,3,3,0,0.01681
evt_005524,2026-04-06 19:02:00,demo_publisher,site A,sess_000688,page_065,tecnologia,meio do artigo,mídia rica,celular,BR,4,3,1,0,0.02578
evt_005525,2026-03-07 00:45:00,demo_publisher,site A,sess_001489,page_010,finanças,lateral,banner,computador,BR,5,5,3,0,0.03957
evt_005526,2026-04-05 05:58:00,demo_publisher,site A,sess_000687,page_126,entretenimento,rodapé fixo,vídeo,celular,MX,3,1,0,0,0.00279
evt_005527,2026-03-19 22:42:00,demo_publisher,site A,sess_001863,page_021,entretenimento,meio do artigo,banner,computador,BR,2,2,2,0,0.00549
evt_005528,2026-03-02 14:36:00,demo_publisher,site C,sess_001643,page_023,finanças,intersticial,nativo,celular,AR,1,0,0,0,0.0
evt_005529,2026-03-05 08:20:00,demo_publisher,site B,sess_000940,page_131,esportes,lateral,nativo,celular,BR,3,3,1,0,0.01361
evt_005530,2026-04-05 11:28:00,demo_publisher,site C,sess_001369,page_073,estilo de vida,rodapé fixo,nativo,tablet,BR,3,3,2,0,0.01488
evt_005531,2026-04-26 16:31:00,demo_publisher,site A,sess_000827,page_010,tecnologia,topo da página,mídia rica,celular,BR,4,2,1,0,0.0215
evt_005532,2026-03-31 08:01:00,demo_publisher,site A,sess_001888,page_062,notícias,meio do artigo,banner,celular,BR,6,5,3,0,0.01307
evt_005533,2026-03-27 17:10:00,demo_publisher,site C,sess_000717,page_083,esportes,topo da página,vídeo,celular,US,2,2,2,0,0.00672
evt_005534,2026-03-06 07:40:00,demo_publisher,site B,sess_001673,page_002,notícias,rodapé fixo,mídia rica,celular,MX,2,2,2,0,0.00733
evt_005535,2026-04-10 12:29:00,demo_publisher,site B,sess_001232,page_105,tecnologia,topo da página,vídeo,computador,BR,2,1,0,0,0.00576
evt_005536,2026-03-04 07:52:00,demo_publisher,site A,sess_001287,page_093,tecnologia,lateral,banner,celular,BR,1,1,0,0,0.00222
evt_005537,2026-04-20 11:12:00,demo_publisher,site A,sess_000703,page_002,notícias,topo da página,banner,computador,BR,1,1,0,0,0.00256
evt_005538,2026-04-18 23:37:00,demo_publisher,site A,sess_001665,page_086,finanças,topo da página,mídia rica,celular,BR,5,3,0,0,0.02262
evt_005539,2026-04-29 11:02:00,demo_publisher,site A,sess_001492,page_031,tecnologia,meio do artigo,vídeo,celular,BR,5,3,2,0,0.01978
evt_005540,2026-03-18 01:21:00,demo_publisher,site B,sess_001630,page_103,entretenimento,rodapé fixo,mídia rica,celular,MX,5,3,3,0,0.01462
evt_005541,2026-03-10 16:58:00,demo_publisher,site C,sess_001602,page_053,notícias,topo da página,banner,celular,MX,4,3,3,0,0.00799
evt_005542,2026-03-18 23:19:00,demo_publisher,site C,sess_000316,page_029,esportes,rodapé fixo,vídeo,celular,BR,5,3,3,0,0.0164
evt_005543,2026-04-17 23:17:00,demo_publisher,site A,sess_001751,page_071,esportes,rodapé fixo,vídeo,celular,AR,3,2,2,0,0.01327
evt_005544,2026-03-14 03:06:00,demo_publisher,site A,sess_001683,page_062,estilo de vida,intersticial,vídeo,celular,US,6,5,5,0,0.01352
evt_005545,2026-04-23 05:53:00,demo_publisher,site C,sess_000486,page_048,notícias,lateral,nativo,celular,BR,4,3,0,0,0.01535
evt_005546,2026-03-10 06:01:00,demo_publisher,site A,sess_001963,page_123,notícias,lateral,banner,celular,BR,1,0,0,0,0.00163
evt_005547,2026-03-03 22:22:00,demo_publisher,site A,sess_001054,page_091,tecnologia,lateral,nativo,celular,BR,2,2,1,0,0.01044
evt_005548,2026-03-14 03:52:00,demo_publisher,site A,sess_000644,page_068,estilo de vida,topo da página,nativo,celular,BR,4,3,1,0,0.01636
evt_005549,2026-04-15 05:53:00,demo_publisher,site A,sess_000447,page_032,notícias,meio do artigo,banner,computador,BR,5,4,3,0,0.02005
evt_005550,2026-04-06 03:16:00,demo_publisher,site A,sess_000730,page_080,esportes,rodapé fixo,banner,computador,BR,1,1,1,0,0.00639
evt_005551,2026-03-22 06:48:00,demo_publisher,site A,sess_000076,page_004,notícias,topo da página,mídia rica,celular,BR,5,4,2,0,0.02033
evt_005552,2026-04-09 08:41:00,demo_publisher,site B,sess_001381,page_123,esportes,topo da página,banner,tablet,US,6,5,3,0,0.0131
evt_005553,2026-04-08 21:58:00,demo_publisher,site B,sess_001415,page_001,finanças,lateral,banner,computador,BR,2,2,1,0,0.02363
evt_005554,2026-04-03 06:47:00,demo_publisher,site A,sess_001335,page_098,notícias,rodapé fixo,nativo,tablet,BR,4,4,3,0,0.02742
evt_005555,2026-03-31 20:13:00,demo_publisher,site A,sess_001098,page_049,notícias,meio do artigo,mídia rica,computador,BR,6,5,2,0,0.02504
evt_005556,2026-03-07 02:09:00,demo_publisher,site B,sess_000726,page_100,entretenimento,rodapé fixo,nativo,tablet,BR,2,1,0,0,0.00804
evt_005557,2026-03-16 14:01:00,demo_publisher,site B,sess_001448,page_051,entretenimento,meio do artigo,banner,tablet,AR,3,3,2,0,0.01056
evt_005558,2026-04-01 15:53:00,demo_publisher,site B,sess_001742,page_004,notícias,meio do artigo,banner,celular,BR,3,3,1,0,0.01078
evt_005559,2026-03-09 02:43:00,demo_publisher,site A,sess_000176,page_132,estilo de vida,intersticial,banner,tablet,BR,3,2,1,0,0.00783
evt_005560,2026-03-29 13:12:00,demo_publisher,site B,sess_000766,page_107,notícias,meio do artigo,banner,celular,US,2,2,1,0,0.01508
evt_005561,2026-03-08 00:24:00,demo_publisher,site B,sess_001991,page_007,tecnologia,lateral,vídeo,computador,BR,4,3,1,0,0.0191
evt_005562,2026-04-17 05:36:00,demo_publisher,site A,sess_001724,page_005,entretenimento,rodapé fixo,banner,celular,MX,2,1,1,0,0.00658
evt_005563,2026-03-07 04:47:00,demo_publisher,site C,sess_001988,page_074,estilo de vida,topo da página,banner,computador,BR,5,3,2,0,0.01001
evt_005564,2026-03-06 13:15:00,demo_publisher,site C,sess_000367,page_133,estilo de vida,topo da página,vídeo,computador,BR,5,5,3,0,0.04182
evt_005565,2026-04-08 06:25:00,demo_publisher,site A,sess_000930,page_081,esportes,intersticial,banner,computador,BR,1,0,0,0,0.0
evt_005566,2026-03-14 05:33:00,demo_publisher,site B,sess_000261,page_002,esportes,meio do artigo,banner,celular,BR,6,5,3,0,0.02874
evt_005567,2026-03-22 02:01:00,demo_publisher,site A,sess_001732,page_098,finanças,intersticial,nativo,celular,BR,2,2,2,0,0.0053
evt_005568,2026-03-19 20:32:00,demo_publisher,site C,sess_001038,page_060,notícias,rodapé fixo,banner,celular,BR,4,3,2,1,0.01165
evt_005569,2026-03-13 23:57:00,demo_publisher,site A,sess_000487,page_089,estilo de vida,lateral,banner,celular,CL,6,6,1,0,0.02743
evt_005570,2026-04-15 16:57:00,demo_publisher,site A,sess_000181,page_049,finanças,meio do artigo,mídia rica,celular,BR,5,5,3,0,0.02363
evt_005571,2026-04-11 12:18:00,demo_publisher,site B,sess_001475,page_002,notícias,meio do artigo,vídeo,celular,US,6,6,1,0,0.04068
evt_005572,2026-03-15 07:50:00,demo_publisher,site A,sess_001623,page_003,estilo de vida,topo da página,vídeo,tablet,BR,4,3,1,0,0.01641
evt_005573,2026-04-11 05:03:00,demo_publisher,site C,sess_001758,page_088,tecnologia,meio do artigo,nativo,computador,BR,5,5,3,0,0.04212
evt_005574,2026-04-12 19:23:00,demo_publisher,site C,sess_001942,page_089,estilo de vida,rodapé fixo,banner,celular,BR,3,2,2,0,0.00905
evt_005575,2026-04-02 08:24:00,demo_publisher,site C,sess_001629,page_045,finanças,intersticial,vídeo,computador,BR,2,2,1,0,0.02404
evt_005576,2026-04-04 16:52:00,demo_publisher,site A,sess_001572,page_012,tecnologia,intersticial,nativo,computador,BR,2,2,0,1,0.01174
evt_005577,2026-04-26 02:20:00,demo_publisher,site A,sess_001623,page_108,notícias,intersticial,banner,computador,BR,4,3,2,0,0.01057
evt_005578,2026-03-28 05:35:00,demo_publisher,site C,sess_001997,page_022,estilo de vida,topo da página,banner,computador,US,1,1,1,0,0.0062
evt_005579,2026-03-24 02:59:00,demo_publisher,site A,sess_000926,page_027,finanças,meio do artigo,nativo,tablet,BR,3,2,2,0,0.00773
evt_005580,2026-04-02 08:09:00,demo_publisher,site B,sess_001517,page_063,notícias,topo da página,banner,celular,BR,3,3,2,0,0.0265
evt_005581,2026-04-20 03:38:00,demo_publisher,site B,sess_001640,page_100,entretenimento,lateral,banner,tablet,MX,1,0,0,0,0.00015
evt_005582,2026-04-12 13:48:00,demo_publisher,site C,sess_000233,page_139,finanças,intersticial,banner,celular,BR,6,4,3,0,0.01658
evt_005583,2026-03-05 12:12:00,demo_publisher,site B,sess_001381,page_087,esportes,rodapé fixo,nativo,celular,BR,1,0,0,0,0.0017
evt_005584,2026-03-28 13:21:00,demo_publisher,site B,sess_000678,page_134,notícias,rodapé fixo,banner,computador,MX,2,2,2,0,0.01897
evt_005585,2026-04-14 09:21:00,demo_publisher,site B,sess_000265,page_091,entretenimento,meio do artigo,nativo,tablet,BR,6,5,3,0,0.01582
evt_005586,2026-03-14 10:26:00,demo_publisher,site B,sess_000341,page_118,tecnologia,meio do artigo,banner,computador,BR,1,0,0,0,0.0
evt_005587,2026-04-29 07:21:00,demo_publisher,site B,sess_000229,page_025,notícias,meio do artigo,nativo,celular,BR,1,1,1,0,0.00516
evt_005588,2026-04-18 11:40:00,demo_publisher,site B,sess_001795,page_008,estilo de vida,meio do artigo,banner,tablet,BR,6,4,3,0,0.02501
evt_005589,2026-04-20 19:06:00,demo_publisher,site C,sess_001544,page_094,notícias,meio do artigo,banner,celular,BR,2,2,1,0,0.01153
evt_005590,2026-03-05 21:41:00,demo_publisher,site B,sess_000205,page_136,tecnologia,rodapé fixo,nativo,celular,BR,6,6,5,0,0.03134
evt_005591,2026-04-04 18:43:00,demo_publisher,site C,sess_001251,page_103,finanças,meio do artigo,nativo,computador,BR,1,1,1,0,0.00529
evt_005592,2026-04-01 16:00:00,demo_publisher,site B,sess_001321,page_048,notícias,lateral,banner,celular,BR,1,1,1,0,0.00576
evt_005593,2026-04-07 14:32:00,demo_publisher,site A,sess_001039,page_069,estilo de vida,rodapé fixo,nativo,computador,BR,4,4,3,0,0.01507
evt_005594,2026-04-21 00:22:00,demo_publisher,site C,sess_001212,page_016,entretenimento,meio do artigo,vídeo,computador,BR,6,5,3,0,0.03296
evt_005595,2026-03-22 04:44:00,demo_publisher,site A,sess_001814,page_048,esportes,lateral,banner,computador,BR,5,3,2,0,0.01497
evt_005596,2026-04-02 00:55:00,demo_publisher,site A,sess_001038,page_095,notícias,rodapé fixo,nativo,celular,BR,4,4,2,0,0.02107
evt_005597,2026-04-10 18:27:00,demo_publisher,site A,sess_001319,page_024,entretenimento,intersticial,banner,tablet,AR,2,2,0,0,0.0094
evt_005598,2026-04-15 04:35:00,demo_publisher,site B,sess_001142,page_067,notícias,topo da página,vídeo,celular,BR,1,0,0,0,0.0
evt_005599,2026-04-16 05:22:00,demo_publisher,site B,sess_000792,page_041,finanças,lateral,banner,celular,BR,5,5,2,0,0.01819
evt_005600,2026-03-21 05:11:00,demo_publisher,site B,sess_001781,page_069,estilo de vida,meio do artigo,mídia rica,celular,BR,1,0,0,0,0.0
evt_005601,2026-04-29 21:26:00,demo_publisher,site B,sess_000828,page_107,esportes,meio do artigo,nativo,computador,MX,2,2,1,0,0.00937
evt_005602,2026-03-01 13:51:00,demo_publisher,site C,sess_001600,page_123,notícias,topo da página,nativo,celular,BR,3,2,1,0,0.00964
evt_005603,2026-03-30 13:08:00,demo_publisher,site A,sess_001210,page_057,notícias,lateral,banner,computador,AR,3,2,1,0,0.01438
evt_005604,2026-04-06 12:37:00,demo_publisher,site B,sess_001370,page_115,notícias,meio do artigo,nativo,celular,BR,6,6,2,0,0.01832
evt_005605,2026-03-04 16:16:00,demo_publisher,site B,sess_001520,page_098,finanças,lateral,banner,tablet,BR,2,2,2,0,0.01244
evt_005606,2026-03-28 01:40:00,demo_publisher,site C,sess_001472,page_129,tecnologia,meio do artigo,banner,computador,BR,4,4,3,0,0.01829
evt_005607,2026-04-05 18:02:00,demo_publisher,site A,sess_001129,page_103,notícias,topo da página,banner,computador,BR,3,3,3,0,0.02233
evt_005608,2026-04-06 10:57:00,demo_publisher,site A,sess_001231,page_077,tecnologia,rodapé fixo,nativo,computador,AR,2,2,2,0,0.03206
evt_005609,2026-03-08 03:23:00,demo_publisher,site A,sess_001018,page_094,finanças,topo da página,vídeo,celular,MX,6,5,2,0,0.06017
evt_005610,2026-03-17 15:36:00,demo_publisher,site A,sess_000678,page_045,notícias,topo da página,mídia rica,computador,BR,5,4,3,0,0.03287
evt_005611,2026-03-15 16:27:00,demo_publisher,site B,sess_001454,page_094,finanças,topo da página,banner,celular,BR,5,5,1,0,0.03919
